Unnamed: 0,text,labels,journal,auteurs,date,titre,annee,nbmots,auteurs2,decennie
23930,"Content protected by copyright, removed from the public repo","[[0, 178, 'Policy'], [179, 270, 'Policy'], [271, 318, 'Politics'], [321, 491, 'Policy'], [492, 560, 'Policy'], [562, 637, 'Politics'], [638, 1045, 'Policy'], [1048, 1117, 'Other'], [1118, 1248, 'Policy'], [1249, 1312, 'Politics'], [1313, 1353, 'Other'], [1354, 1651, 'Policy'], [1652, 1706, 'Policy'], [1707, 1940, 'Policy'], [1943, 2061, 'Policy'], [2062, 2129, 'Politics'], [2132, 2269, 'Policy'], [2270, 2505, 'Policy'], [2508, 2794, 'Policy'], [2795, 2880, 'Politics'], [2881, 3073, 'Policy'], [3076, 3247, 'Politics'], [3248, 3302, 'Politics'], [3303, 3514, 'Policy'], [3517, 3832, 'Policy'], [3833, 3890, 'Other'], [3893, 4114, 'Policy'], [4115, 4297, 'Policy'], [4298, 4512, 'Policy'], [4515, 4733, 'Policy'], [4736, 4852, 'Policy'], [4853, 4903, 'Policy'], [4904, 5012, 'Other'], [5013, 5193, 'Policy'], [5196, 5488, 'Policy'], [5491, 5651, 'Policy'], [5652, 5836, 'Policy'], [5839, 5945, 'Policy'], [5946, 6107, 'Policy'], [6108, 6207, 'Policy'], [6208, 6272, 'Politics'], [6273, 6339, 'Policy'], [6340, 6646, 'Policy'], [6649, 6680, 'Other'], [6681, 6925, 'Policy'], [6928, 7077, 'Policy'], [7078, 7301, 'Policy'], [7302, 7404, 'Policy'], [7407, 7448, 'Policy'], [7449, 7704, 'Policy'], [7707, 7784, 'Policy'], [7785, 8019, 'Policy'], [8022, 8315, 'Policy'], [8318, 8792, 'Policy'], [8795, 8969, 'Policy'], [8972, 9014, 'Other']]", Le Monde   ,Raymond MILLET,  lundi 31 mars 1947 1022 mots ,DEVANT LA PRESSE DE LA IVe RÉPUBLIQUE III. - De la réquisition à la nationalisation,1947,1022,raymond millet,40
23986,"Content protected by copyright, removed from the public repo","[[0, 165, 'Policy'], [166, 323, 'Policy'], [324, 385, 'Other'], [386, 583, 'Policy'], [586, 676, 'Policy'], [677, 712, 'Politics'], [713, 777, 'Policy'], [778, 911, 'Policy'], [912, 1128, 'Policy'], [1130, 1259, 'Policy'], [1260, 1327, 'Other'], [1328, 1548, 'Policy'], [1551, 1585, 'Other'], [1586, 1711, 'Policy'], [1712, 1794, 'Policy'], [1795, 2010, 'Policy'], [2011, 2106, 'Policy'], [2107, 2270, 'Politics'], [2273, 2369, 'Politics'], [2370, 2497, 'Politics'], [2498, 2795, 'Policy'], [2796, 2842, 'Policy'], [2843, 2925, 'Policy'], [2926, 3144, 'Policy'], [3145, 3292, 'Policy'], [3295, 3436, 'Policy'], [3437, 3954, 'Policy'], [3957, 4055, 'Policy'], [4056, 4104, 'Politics'], [4105, 4220, 'Policy'], [4221, 4356, 'Policy'], [4357, 4434, 'Policy'], [4435, 4508, 'Politics']]", Le Monde   ,Rémy ROURE.,  vendredi 27 août 1948 539 mots ,Problème d'autorité,1948,539,remy roure,40
24019,"Content protected by copyright, removed from the public repo","[[0, 210, 'Policy'], [211, 302, 'Policy'], [303, 481, 'Politics'], [482, 645, 'Policy'], [646, 720, 'Other'], [721, 759, 'Other'], [760, 855, 'Policy'], [858, 1003, 'Policy'], [1004, 1366, 'Policy'], [1367, 1391, 'Other'], [1392, 1469, 'Politics'], [1470, 1732, 'Policy'], [1734, 1848, 'Policy'], [1849, 1913, 'Politics'], [1914, 2149, 'Policy'], [2150, 2254, 'Policy'], [2255, 2716, 'Politics'], [2717, 3042, 'Policy'], [3043, 3191, 'Policy'], [3194, 3320, 'Policy'], [3321, 3600, 'Policy'], [3603, 3917, 'Policy'], [3918, 3962, 'Other'], [3965, 4114, 'Policy'], [4115, 4212, 'Policy'], [4215, 4386, 'Policy'], [4387, 4563, 'Policy'], [4564, 4701, 'Policy'], [4702, 4790, 'Politics'], [4791, 4848, 'Politics'], [4849, 4878, 'Other']]", Le Monde   ,Rémy ROURE.,  mercredi 16 juin 1948 566 mots ,La fonction la plus noble ou la plus vile,1948,566,remy roure,40
24050,"Content protected by copyright, removed from the public repo","[[0, 125, 'Politics'], [126, 207, 'Politics'], [208, 275, 'Politics'], [276, 401, 'Politics'], [402, 430, 'Politics'], [431, 501, 'Politics'], [502, 537, 'Other'], [538, 729, 'Policy'], [730, 854, 'Politics'], [855, 969, 'Policy'], [970, 1167, 'Policy'], [1168, 1286, 'Policy'], [1288, 1421, 'Policy'], [1422, 1501, 'Policy'], [1502, 1637, 'Politics'], [1638, 1757, 'Policy'], [1758, 1794, 'Politics'], [1795, 2017, 'Policy'], [2018, 2101, 'Politics'], [2102, 2210, 'Politics'], [2211, 2220, 'Politics'], [2221, 2292, 'Politics'], [2293, 2342, 'Politics'], [2343, 2409, 'Politics'], [2412, 2473, 'Politics'], [2474, 2552, 'Politics'], [2553, 2764, 'Policy'], [2767, 2936, 'Politics'], [2937, 3112, 'Politics'], [3115, 3199, 'Policy'], [3200, 3231, 'Other'], [3232, 3365, 'Politics'], [3366, 3430, 'Politics'], [3431, 3567, 'Politics'], [3568, 3746, 'Politics'], [3747, 3791, 'Other'], [3792, 4008, 'Policy'], [4011, 4156, 'Politics'], [4157, 4356, 'Politics'], [4359, 4504, 'Politics']]", Le Monde   ,JACQUES FAUVET.,  samedi 8 octobre 1949 542 mots ,UN SOCIALISTE SERAIT INVITÉ EN PREMIER LIEU A DÉNOUER LA CRISE M. Vincent Auriol ne prendrait aucune décision avant samedi,1949,542,jacques fauvet,40
24090,"Content protected by copyright, removed from the public repo","[[0, 151, 'Policy'], [152, 327, 'Politics'], [328, 454, 'Politics'], [455, 499, 'Policy'], [502, 666, 'Policy'], [667, 837, 'Policy'], [838, 996, 'Policy'], [998, 1064, 'Policy'], [1065, 1121, 'Politics'], [1122, 1159, 'Other'], [1160, 1276, 'Politics'], [1277, 1460, 'Politics'], [1461, 1548, 'Policy'], [1551, 1673, 'Politics'], [1674, 1784, 'Politics'], [1785, 1921, 'Politics'], [1922, 1953, 'Other'], [1956, 2010, 'Politics'], [2011, 2051, 'Other'], [2052, 2235, 'Politics'], [2236, 2405, 'Politics'], [2406, 2533, 'Politics'], [2534, 2624, 'Politics'], [2625, 2888, 'Policy'], [2889, 3028, 'Policy'], [3029, 3140, 'Politics'], [3141, 3211, 'Politics'], [3214, 3354, 'Politics'], [3355, 3412, 'Policy'], [3413, 3549, 'Policy'], [3550, 3671, 'Politics'], [3672, 3736, 'Politics'], [3737, 3865, 'Policy'], [3866, 3923, 'Policy'], [3924, 4075, 'Politics']]", Le Monde   ,JACQUES FAUVET,  jeudi 29 avril 1948 485 mots ,L'élargissement du gouvernement apparaît actuellement peu probable Vers un accord de la majorité sur un mode d'élection de la seconde Assemblée,1948,485,jacques fauvet,40
24125,"Content protected by copyright, removed from the public repo","[[0, 192, 'Policy'], [193, 271, 'Policy'], [272, 357, 'Politics'], [358, 647, 'Policy'], [648, 810, 'Policy'], [813, 984, 'Policy'], [985, 1104, 'Policy'], [1105, 1155, 'Other'], [1157, 1256, 'Politics'], [1257, 1481, 'Policy'], [1482, 1670, 'Politics'], [1671, 1718, 'Other'], [1719, 1849, 'Politics'], [1850, 1963, 'Politics'], [1966, 2231, 'Politics'], [2232, 2322, 'Politics'], [2323, 2366, 'Politics'], [2369, 2545, 'Policy'], [2546, 2720, 'Policy'], [2721, 2897, 'Politics'], [2898, 3014, 'Policy'], [3015, 3121, 'Politics'], [3122, 3176, 'Politics'], [3177, 3298, 'Policy'], [3299, 3336, 'Politics'], [3337, 3381, 'Policy'], [3382, 3488, 'Policy'], [3491, 3561, 'Politics'], [3562, 3818, 'Policy'], [3819, 3899, 'Other'], [3900, 3960, 'Policy'], [3961, 4088, 'Politics']]", Le Monde   ,Rémy ROURE,  vendredi 5 novembre 1948 485 mots ,Se garder des faux pas,1948,485,remy roure,40
24157,"Content protected by copyright, removed from the public repo","[[0, 127, 'Policy'], [128, 206, 'Politics'], [207, 394, 'Politics'], [395, 585, 'Politics'], [588, 692, 'Policy'], [693, 782, 'Politics'], [783, 849, 'Politics'], [850, 930, 'Politics'], [931, 1036, 'Politics'], [1037, 1082, 'Politics'], [1084, 1174, 'Other'], [1175, 1404, 'Policy'], [1405, 1494, 'Policy'], [1495, 1531, 'Other'], [1532, 2016, 'Policy'], [2017, 2109, 'Policy'], [2112, 2166, 'Politics'], [2167, 2343, 'Politics'], [2344, 2509, 'Politics'], [2512, 2739, 'Politics'], [2740, 2894, 'Politics'], [2895, 2985, 'Politics'], [2986, 3010, 'Politics'], [3011, 3085, 'Politics'], [3086, 3261, 'Politics'], [3262, 3296, 'Other'], [3299, 3508, 'Politics'], [3509, 3634, 'Other']]", Le Monde   ,REMY ROURE.,  samedi 5 avril 1947 428 mots ,FICTIONS ET RÉALITÉS,1947,428,remy roure,40
24185,"Content protected by copyright, removed from the public repo","[[0, 171, 'Policy'], [172, 319, 'Policy'], [320, 393, 'Policy'], [394, 465, 'Politics'], [466, 494, 'Other'], [495, 584, 'Policy'], [585, 625, 'Politics'], [626, 676, 'Politics'], [677, 738, 'Other'], [739, 1108, 'Policy'], [1109, 1538, 'Policy'], [1540, 1714, 'Policy'], [1715, 1785, 'Politics'], [1786, 1987, 'Policy'], [1988, 2200, 'Policy'], [2201, 2423, 'Policy'], [2424, 2487, 'Policy'], [2488, 2606, 'Policy'], [2609, 2641, 'Other'], [2642, 2892, 'Policy'], [2893, 3020, 'Policy'], [3021, 3057, 'Other'], [3058, 3192, 'Policy'], [3193, 3291, 'Policy'], [3292, 3320, 'Other'], [3321, 3377, 'Other'], [3378, 3524, 'Policy'], [3525, 3666, 'Policy'], [3667, 3759, 'Policy'], [3762, 3840, 'Politics'], [3841, 3946, 'Politics'], [3947, 4001, 'Policy']]", Le Monde   ,RÉMY ROURE.,  lundi 26 mai 1947 479 mots ,CE OUI EST EN JEU,1947,479,remy roure,40
24217,"Content protected by copyright, removed from the public repo","[[0, 114, 'Policy'], [115, 149, 'Other'], [150, 295, 'Policy'], [296, 383, 'Other'], [384, 463, 'Policy'], [464, 671, 'Politics'], [674, 898, 'Policy'], [899, 1003, 'Politics'], [1005, 1082, 'Policy'], [1083, 1275, 'Policy'], [1276, 1468, 'Policy'], [1471, 1517, 'Other'], [1518, 1563, 'Policy'], [1564, 1594, 'Politics'], [1595, 1740, 'Policy'], [1743, 1844, 'Politics'], [1845, 1930, 'Politics'], [1931, 1990, 'Politics'], [1991, 2009, 'Politics'], [2010, 2147, 'Politics'], [2148, 2226, 'Politics'], [2227, 2393, 'Politics'], [2396, 2474, 'Other'], [2475, 2615, 'Policy'], [2616, 2628, 'Other'], [2629, 2737, 'Politics'], [2738, 2904, 'Policy'], [2905, 3160, 'Politics'], [3163, 3464, 'Politics'], [3465, 3610, 'Politics'], [3613, 3816, 'Politics'], [3817, 3931, 'Politics'], [3932, 4025, 'Politics'], [4026, 4209, 'Politics'], [4210, 4260, 'Politics'], [4263, 4332, 'Politics'], [4333, 4523, 'Politics'], [4524, 4702, 'Politics'], [4705, 4780, 'Policy'], [4781, 4818, 'Other'], [4819, 4986, 'Policy'], [4987, 5138, 'Politics']]", Le Monde   ,Jacques FAUVET.,  lundi 17 octobre 1949 599 mots ,"M. JULES MOCH COMPTE RÉUSSIR Si l'accord des groupes ne pouvait se réaliser, un gouvernement socialiste homogène pourrait être constitué",1949,599,jacques fauvet,40
24259,"Content protected by copyright, removed from the public repo","[[0, 141, 'Policy'], [142, 489, 'Policy'], [492, 679, 'Policy'], [680, 828, 'Politics'], [829, 865, 'Other'], [866, 940, 'Politics'], [941, 990, 'Policy'], [991, 1079, 'Politics'], [1080, 1102, 'Policy'], [1103, 1203, 'Policy'], [1204, 1289, 'Policy'], [1290, 1335, 'Policy'], [1336, 1442, 'Policy'], [1443, 1491, 'Policy'], [1492, 1571, 'Policy'], [1572, 1671, 'Policy'], [1672, 1929, 'Policy'], [1930, 1961, 'Other'], [1963, 2052, 'Policy'], [2053, 2223, 'Policy'], [2224, 2301, 'Policy'], [2302, 2494, 'Policy'], [2497, 2600, 'Policy'], [2601, 2669, 'Politics'], [2670, 2712, 'Policy'], [2713, 2757, 'Policy'], [2758, 2820, 'Other'], [2821, 2953, 'Policy']]", Le Monde   ,Rémy ROURE.,  mardi 13 avril 1948 357 mots ,PROGRAMME DE GOUVERNEMENT,1948,357,remy roure,40
24287,"Content protected by copyright, removed from the public repo","[[0, 48, 'Politics'], [49, 134, 'Policy'], [135, 247, 'Policy'], [248, 392, 'Politics'], [393, 424, 'Other'], [425, 534, 'Politics'], [535, 569, 'Politics'], [570, 806, 'Policy'], [809, 914, 'Politics'], [915, 972, 'Other'], [973, 1127, 'Politics'], [1128, 1240, 'Policy'], [1241, 1280, 'Politics'], [1281, 1461, 'Policy'], [1462, 1602, 'Politics'], [1603, 1733, 'Politics'], [1734, 1939, 'Policy'], [1940, 2032, 'Policy'], [2034, 2373, 'Policy'], [2374, 2607, 'Policy'], [2610, 2745, 'Policy'], [2746, 2929, 'Policy'], [2930, 3003, 'Politics'], [3006, 3084, 'Policy'], [3085, 3210, 'Politics'], [3211, 3407, 'Politics'], [3408, 3592, 'Policy']]", Le Monde   ,Rémy ROURE.,  mercredi 28 avril 1948 421 mots ,La valise ou le cercueil,1948,421,remy roure,40
24314,"Content protected by copyright, removed from the public repo","[[0, 82, 'Politics'], [83, 214, 'Politics'], [215, 241, 'Other'], [242, 314, 'Policy'], [316, 434, 'Policy'], [435, 500, 'Policy'], [501, 593, 'Policy'], [594, 627, 'Other'], [628, 912, 'Policy'], [913, 1025, 'Politics'], [1026, 1112, 'Policy'], [1115, 1251, 'Policy'], [1252, 1499, 'Policy'], [1500, 1632, 'Policy'], [1635, 1736, 'Politics'], [1737, 1798, 'Politics'], [1799, 1954, 'Politics'], [1955, 2014, 'Politics'], [2015, 2103, 'Politics'], [2104, 2215, 'Politics'], [2216, 2264, 'Politics'], [2267, 2337, 'Politics'], [2338, 2411, 'Politics'], [2412, 2523, 'Policy'], [2524, 2661, 'Politics'], [2662, 2916, 'Policy'], [2919, 3104, 'Policy'], [3105, 3235, 'Politics'], [3236, 3246, 'Other'], [3249, 3332, 'Politics'], [3333, 3429, 'Policy'], [3430, 3519, 'Policy'], [3520, 3574, 'Politics'], [3575, 3636, 'Policy'], [3637, 3768, 'Policy'], [3769, 3910, 'Politics'], [3913, 4090, 'Politics'], [4091, 4118, 'Other']]", Le Monde   ,JACQUES FAUVET.,  mercredi 1 septembre 1948 551 mots ,M. ROBERT SCHUMAN DOIT OBTENIR L'INVESTITURE DE L'ASSEMBLÉE s'il satisfait l'ensemble du Rassemblement des gauches Mais les socialistes hésiteront entre le soutien et la participation Les élections cantonales pourraient avoir lieu en octobre,1948,551,jacques fauvet,40
24352,"Content protected by copyright, removed from the public repo","[[0, 90, 'Policy'], [91, 266, 'Policy'], [267, 503, 'Policy'], [504, 645, 'Politics'], [646, 684, 'Policy'], [685, 719, 'Policy'], [720, 885, 'Policy'], [886, 993, 'Policy'], [994, 1181, 'Politics'], [1182, 1271, 'Policy'], [1272, 1346, 'Policy'], [1347, 1499, 'Policy'], [1500, 1683, 'Policy'], [1684, 1836, 'Politics'], [1837, 1879, 'Policy'], [1881, 2133, 'Policy'], [2134, 2269, 'Politics'], [2272, 2298, 'Other'], [2299, 2696, 'Policy'], [2697, 2850, 'Other']]", Le Monde   ,Rémy ROURE.,  samedi 31 juillet 1948 325 mots ,Sérier les questions,1948,325,remy roure,40
24372,"Content protected by copyright, removed from the public repo","[[0, 137, 'Policy'], [138, 257, 'Politics'], [258, 287, 'Policy'], [288, 342, 'Policy'], [343, 485, 'Policy'], [486, 525, 'Policy'], [526, 606, 'Politics'], [607, 690, 'Policy'], [693, 809, 'Policy'], [810, 956, 'Policy'], [957, 999, 'Policy'], [1000, 1281, 'Policy'], [1282, 1380, 'Other'], [1381, 1436, 'Politics'], [1437, 1489, 'Other'], [1490, 1530, 'Other'], [1531, 1594, 'Other'], [1595, 1660, 'Politics'], [1661, 1767, 'Other'], [1768, 1956, 'Other'], [1957, 2159, 'Policy'], [2160, 2237, 'Politics'], [2239, 2410, 'Politics'], [2413, 2477, 'Policy'], [2478, 2534, 'Policy'], [2535, 2735, 'Policy'], [2736, 2796, 'Policy'], [2797, 3115, 'Policy'], [3116, 3201, 'Politics'], [3202, 3286, 'Politics'], [3287, 3370, 'Policy'], [3371, 3830, 'Policy']]", Le Monde   ,RÉMY Roure.,  mercredi 25 décembre 1946 476 mots ,LA BONNE MÉTHODE,1946,476,remy roure,40
24404,"Content protected by copyright, removed from the public repo","[[0, 111, 'Policy'], [112, 255, 'Policy'], [256, 341, 'Policy'], [342, 395, 'Policy'], [396, 750, 'Policy'], [753, 929, 'Policy'], [930, 1024, 'Politics'], [1025, 1271, 'Policy'], [1272, 1394, 'Policy'], [1395, 1730, 'Policy'], [1731, 1787, 'Other'], [1788, 2179, 'Policy'], [2181, 2257, 'Policy'], [2258, 2352, 'Policy'], [2353, 2395, 'Other'], [2396, 2512, 'Policy'], [2513, 2653, 'Policy'], [2654, 2868, 'Other'], [2869, 2990, 'Policy'], [2993, 3058, 'Policy'], [3059, 3158, 'Policy'], [3159, 3312, 'Policy'], [3313, 3494, 'Policy'], [3495, 3679, 'Policy'], [3680, 3776, 'Policy'], [3777, 3991, 'Policy'], [3992, 4076, 'Politics'], [4077, 4162, 'Politics'], [4163, 4297, 'Policy'], [4298, 4347, 'Policy'], [4348, 4468, 'Policy'], [4469, 4520, 'Other'], [4521, 4661, 'Politics'], [4664, 4921, 'Policy'], [4922, 4967, 'Policy'], [4968, 5031, 'Policy'], [5032, 5094, 'Other'], [5095, 5167, 'Other'], [5168, 5257, 'Politics']]", Le Monde   ,RÉMY ROURE.,  samedi 24 août 1946 624 mots ,UNION OU SÉPARATISME ?,1946,624,remy roure,40
24443,"Content protected by copyright, removed from the public repo","[[0, 91, 'Politics'], [92, 267, 'Politics'], [268, 423, 'Other'], [424, 551, 'Politics'], [554, 627, 'Politics'], [628, 726, 'Other'], [727, 942, 'Politics'], [944, 988, 'Other'], [989, 1140, 'Politics'], [1141, 1297, 'Politics'], [1300, 1411, 'Politics'], [1412, 1432, 'Policy'], [1433, 1609, 'Politics'], [1612, 1801, 'Politics'], [1802, 1846, 'Politics'], [1847, 1864, 'Policy'], [1865, 1954, 'Politics'], [1955, 2015, 'Politics'], [2016, 2054, 'Politics'], [2055, 2136, 'Politics'], [2137, 2200, 'Politics'], [2201, 2412, 'Politics'], [2413, 2526, 'Politics'], [2529, 2729, 'Politics'], [2730, 2858, 'Politics'], [2859, 2970, 'Politics'], [2973, 3072, 'Politics'], [3073, 3189, 'Policy'], [3192, 3261, 'Politics'], [3262, 3373, 'Politics'], [3374, 3418, 'Politics'], [3419, 3562, 'Politics'], [3565, 3919, 'Politics']]", Le Monde   ,RENE PUISSESSEAU.,  vendredi 3 décembre 1948 441 mots ,"Le parti radical maintiendra sa "" réserve courtoise "" tant a l'egard du R.P.F. que de la "" troisième forée """,1948,441,rene puissesseau,40
24476,"Content protected by copyright, removed from the public repo","[[0, 39, 'Politics'], [40, 61, 'Other'], [62, 243, 'Politics'], [244, 309, 'Politics'], [312, 594, 'Politics'], [596, 806, 'Politics'], [809, 937, 'Politics'], [938, 1014, 'Policy'], [1015, 1106, 'Politics'], [1107, 1329, 'Politics'], [1332, 1470, 'Policy'], [1471, 1721, 'Policy'], [1724, 1881, 'Politics'], [1882, 2200, 'Politics'], [2203, 2251, 'Politics'], [2252, 2499, 'Policy'], [2502, 2622, 'Politics'], [2623, 2793, 'Politics'], [2796, 2842, 'Policy'], [2843, 2982, 'Policy'], [2985, 3083, 'Politics'], [3084, 3092, 'Other'], [3093, 3156, 'Politics'], [3157, 3212, 'Policy'], [3213, 3220, 'Politics'], [3221, 3236, 'Other'], [3237, 3257, 'Other'], [3258, 3443, 'Policy'], [3446, 3572, 'Politics'], [3573, 3678, 'Politics'], [3679, 3777, 'Policy'], [3778, 3889, 'Politics'], [3892, 3981, 'Politics']]", Le Monde   ,JACQUES FAUVET.,  mardi 11 mai 1948 469 mots ,"LE M.R.P. NE SE REFUSE PAS À L'UNION mais derrière le gouvernement et "" en dehors de tout anticommunisme négatif """,1948,469,jacques fauvet,40
24509,"Content protected by copyright, removed from the public repo","[[0, 128, 'Politics'], [129, 334, 'Policy'], [335, 457, 'Politics'], [460, 591, 'Politics'], [592, 1090, 'Policy'], [1091, 1441, 'Politics'], [1442, 1505, 'Policy'], [1506, 1562, 'Other'], [1564, 2020, 'Politics'], [2021, 2154, 'Policy'], [2155, 2212, 'Policy'], [2213, 2247, 'Other'], [2250, 2508, 'Politics'], [2511, 2641, 'Politics'], [2642, 2872, 'Policy'], [2873, 3061, 'Policy'], [3062, 3182, 'Policy'], [3183, 3434, 'Policy'], [3435, 3634, 'Policy'], [3637, 3683, 'Policy'], [3684, 3867, 'Policy'], [3868, 3962, 'Policy'], [3963, 4173, 'Policy'], [4174, 4295, 'Policy'], [4296, 4536, 'Policy']]", Le Monde   ,Rémy ROURE.,  samedi 12 février 1949 508 mots ,RÉALISME,1949,508,remy roure,40
24534,"Content protected by copyright, removed from the public repo","[[0, 214, 'Policy'], [215, 249, 'Politics'], [250, 340, 'Policy'], [341, 388, 'Other'], [389, 598, 'Policy'], [601, 856, 'Policy'], [857, 1037, 'Policy'], [1038, 1094, 'Other'], [1095, 1215, 'Policy'], [1216, 1404, 'Politics'], [1405, 1476, 'Politics'], [1477, 1578, 'Policy'], [1579, 1647, 'Politics'], [1648, 1797, 'Policy'], [1799, 2058, 'Policy'], [2059, 2230, 'Policy'], [2231, 2339, 'Policy'], [2340, 2433, 'Politics'], [2436, 2534, 'Policy'], [2535, 2603, 'Policy'], [2604, 2690, 'Policy'], [2691, 2802, 'Policy'], [2805, 2860, 'Policy'], [2861, 2970, 'Policy'], [2971, 3010, 'Other'], [3011, 3036, 'Other'], [3037, 3147, 'Policy'], [3148, 3395, 'Policy'], [3396, 3540, 'Policy'], [3541, 3634, 'Policy'], [3637, 3850, 'Policy'], [3851, 3903, 'Policy'], [3904, 3970, 'Politics'], [3973, 4038, 'Policy'], [4039, 4108, 'Policy'], [4109, 4136, 'Other'], [4137, 4238, 'Policy'], [4239, 4284, 'Policy'], [4285, 4387, 'Policy']]", Le Monde   ,Rémy ROURE.,  samedi 10 janvier 1948 530 mots ,NE PAS REPARTIR A ZÉRO,1948,530,remy roure,40
24573,"Content protected by copyright, removed from the public repo","[[0, 179, 'Politics'], [180, 307, 'Politics'], [308, 396, 'Politics'], [397, 496, 'Politics'], [497, 646, 'Politics'], [649, 710, 'Politics'], [711, 890, 'Policy'], [891, 1068, 'Policy'], [1070, 1114, 'Politics'], [1115, 1201, 'Policy'], [1202, 1294, 'Politics'], [1297, 1515, 'Politics'], [1516, 1661, 'Politics'], [1662, 1734, 'Politics'], [1735, 1988, 'Politics'], [1989, 2070, 'Policy'], [2073, 2211, 'Policy']]", Le Monde   ,JACQUES FAUVET.,  jeudi 25 avril 1946 265 mots ,SOCIALISTES ET COMMUNISTES ne feront pas campagne commune,1946,265,jacques fauvet,40
24590,"Content protected by copyright, removed from the public repo","[[0, 131, 'Politics'], [132, 313, 'Politics'], [316, 465, 'Politics'], [466, 711, 'Policy'], [713, 924, 'Politics'], [927, 1193, 'Policy'], [1196, 1253, 'Politics'], [1254, 1553, 'Policy'], [1556, 2058, 'Policy'], [2059, 2330, 'Policy'], [2333, 2510, 'Policy'], [2513, 2792, 'Policy'], [2795, 2983, 'Policy'], [2984, 3048, 'Policy'], [3049, 3423, 'Policy'], [3424, 3613, 'Policy'], [3616, 3717, 'Politics'], [3718, 3861, 'Policy']]", Le Monde   ,RAYMOND MILLET.,  mardi 10 juillet 1945 438 mots ,Le dernier état de la question an conseil des ministres,1945,438,raymond millet,40
24608,"Content protected by copyright, removed from the public repo","[[0, 44, 'Policy'], [45, 167, 'Policy'], [168, 290, 'Politics'], [291, 461, 'Policy'], [464, 728, 'Policy'], [729, 877, 'Policy'], [879, 933, 'Policy'], [934, 954, 'Other'], [955, 1000, 'Policy'], [1001, 1103, 'Policy'], [1104, 1248, 'Policy'], [1249, 1514, 'Policy'], [1515, 1664, 'Politics'], [1665, 1903, 'Politics'], [1906, 1991, 'Policy'], [1992, 2072, 'Politics'], [2073, 2122, 'Other'], [2123, 2327, 'Policy'], [2330, 2422, 'Policy'], [2423, 2502, 'Policy'], [2503, 2564, 'Policy'], [2565, 2706, 'Policy'], [2707, 2900, 'Policy'], [2901, 3084, 'Policy'], [3085, 3183, 'Policy'], [3186, 3398, 'Policy'], [3401, 3536, 'Policy'], [3537, 3571, 'Other'], [3572, 3719, 'Policy']]", Le Monde   ,Jacques FAUVET.,  lundi 5 juillet 1948 431 mots ,AU FOUR ET AU MOULIN,1948,431,jacques fauvet,40
